,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.16,0.17,1.0,0.14,0.02
k3b.csv,0.65,0.24,0.42,0.66,0.98
myfaces.csv,0.48,0.21,0.57,0.86,0.17
robocode.csv,1.0,0.5,0.69,0.72,0.6
zildo.csv,0.52,0.96,0.22,0.29,0.52
