,f1,g,recall,precision,pf,wins
badtrinity-zero.csv,0.48,0.52,0.68,0.48,0.33,11
boost.csv,0.56,0.58,0.6,0.53,0.35,14
codepurge.csv,0.44,0.53,0.55,0.46,0.31,5
elateportal.csv,0.43,0.48,0.66,0.42,0.56,3
etics.csv,0.55,0.58,0.53,0.68,0.16,18
factor.csv,0.23,0.18,0.15,0.56,0.16,1
gusanos.csv,0.53,0.61,0.63,0.41,0.43,8
kvs.csv,0.28,0.21,0.18,0.43,0.22,0
lcfizvtop.csv,0.49,0.49,0.59,0.39,0.49,4
mcore3d.csv,0.47,0.51,0.51,0.5,0.26,7
modellus.csv,0.47,0.51,0.47,0.55,0.2,9
modplug.csv,0.58,0.54,0.91,0.43,0.76,6
passwordsafe.csv,0.61,0.64,0.67,0.58,0.37,17
pixel-commandos.csv,0.29,0.24,0.2,0.62,0.11,2
projecteqemu.csv,0.5,0.43,0.38,0.61,0.11,10
pydev.csv,0.47,0.58,0.58,0.54,0.33,13
sandiaportals.csv,0.5,0.61,0.76,0.51,0.4,16
uwom.csv,0.54,0.59,0.61,0.48,0.26,15
xbplayer.csv,0.51,0.52,0.48,0.58,0.25,12
