,etics.csv,badtrinity-zero.csv,mcore3d.csv,xbplayer.csv,kvs.csv,lcfizvtop.csv,modellus.csv,boost.csv,gusanos.csv,projecteqemu.csv,modplug.csv,pydev.csv,codepurge.csv,passwordsafe.csv,pixel-commandos.csv,elateportal.csv,sandiaportals.csv,factor.csv,uwom.csv
badtrinity-zero.csv,1.0,0.0,2.0,132.0,15.0,17.0,1.0,1.0,95.0,0.0,0.0,3.0,24.0,0.0,7.0,1.0,4.0,0.0,4.0
boost.csv,5.0,0.0,0.0,0.0,18.0,9.0,2.0,2.0,1.0,0.0,3.0,2.0,20.0,2.0,14.0,2.0,0.0,0.0,0.0
codepurge.csv,2.0,3.0,0.0,7.0,6.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,3.0,23.0,0.0,0.0,3.0,12.0
elateportal.csv,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,16.0,0.0,52.0,0.0,2.0,0.0,36.0
etics.csv,4.0,0.0,4.0,6.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,5.0,13.0,0.0,7.0,0.0,0.0,0.0,1.0
factor.csv,0.0,0.0,4.0,13.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,168.0,0.0,94.0,1.0,1.0,0.0,4.0
gusanos.csv,3.0,1.0,0.0,6.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,15.0,0.0,31.0,0.0,70.0,0.0,24.0
kvs.csv,3.0,2.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,94.0,1.0,70.0,12.0,16.0
lcfizvtop.csv,4.0,0.0,1.0,12.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,21.0,0.0,50.0,0.0,2.0,2.0,48.0
mcore3d.csv,1.0,1.0,0.0,2.0,15.0,6.0,2.0,0.0,0.0,3.0,0.0,2.0,8.0,5.0,5.0,0.0,0.0,1.0,2.0
modellus.csv,0.0,1.0,1.0,13.0,4.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,37.0,0.0,6.0,0.0,0.0,0.0,0.0
modplug.csv,0.0,0.0,0.0,7.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,2.0,49.0,0.0,20.0,2.0,1.0,0.0,24.0
passwordsafe.csv,0.0,0.0,1.0,8.0,10.0,15.0,7.0,1.0,5.0,0.0,0.0,1.0,19.0,0.0,12.0,2.0,2.0,0.0,0.0
pixel-commandos.csv,5.0,0.0,0.0,4.0,95.0,58.0,0.0,2.0,0.0,0.0,2.0,2.0,20.0,2.0,1.0,49.0,0.0,0.0,0.0
projecteqemu.csv,8.0,1.0,2.0,7.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,3.0,49.0,0.0,0.0,0.0
pydev.csv,3.0,3.0,1.0,1.0,13.0,9.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0
sandiaportals.csv,0.0,0.0,2.0,18.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,2.0,40.0,0.0,22.0,49.0,1.0,0.0,6.0
uwom.csv,4.0,0.0,0.0,15.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,168.0,0.0,8.0,1.0,70.0,0.0,4.0
xbplayer.csv,2.0,1.0,0.0,6.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,1.0,11.0,0.0,0.0,2.0,1.0
