,autofac.csv,mobicents.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
autofac.csv,0.0,0.0,2.0,41.0,0.0
chrysalis.csv,0.0,0.0,11.0,0.0,0.0
mobicents.csv,0.0,0.0,14.0,15.0,25.0
snakeyaml.csv,0.0,0.0,0.0,42.0,0.0
xamj.csv,0.0,0.0,54.0,10.0,0.0
