,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,arm-webradio.csv
alleg.csv,2.0,24.0,31.0,86.0,2.0,4.0,2.0,5.0,2.0,44.0,10.0,0.0,0.0,101.0,2.0,5.0,3.0
arm-webradio.csv,0.0,2.0,4.0,56.0,0.0,3.0,7.0,1.0,1.0,17.0,74.0,0.0,0.0,165.0,0.0,0.0,0.0
bwapi.csv,3.0,3.0,20.0,84.0,0.0,3.0,9.0,5.0,3.0,22.0,4.0,2.0,0.0,190.0,0.0,0.0,1.0
co-ode-owl-plugins.csv,55.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,502.0,0.0,1.0,0.0
firebreath.csv,5.0,3.0,13.0,85.0,0.0,0.0,6.0,10.0,2.0,9.0,14.0,2.0,3.0,392.0,0.0,1.0,3.0
frogatto.csv,0.0,3.0,4.0,29.0,0.0,3.0,7.0,1.0,2.0,4.0,6.0,0.0,1.0,142.0,0.0,0.0,0.0
gretl.csv,1.0,3.0,20.0,84.0,2.0,3.0,4.0,5.0,2.0,13.0,5.0,0.0,0.0,23.0,1.0,1.0,3.0
jasperreports.csv,0.0,65.0,101.0,415.0,78.0,155.0,72.0,109.0,0.0,0.0,74.0,173.0,0.0,0.0,68.0,0.0,131.0
konversation.csv,0.0,0.0,0.0,8.0,0.0,1.0,72.0,1.0,0.0,138.0,4.0,1.0,1.0,6.0,2.0,0.0,1.0
linuxsh.csv,1.0,0.0,7.0,105.0,0.0,2.0,9.0,6.0,2.0,19.0,3.0,1.0,0.0,114.0,2.0,0.0,1.0
moviesandbox.csv,1.0,1.0,6.0,34.0,0.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,0.0,51.0,1.0,1.0,0.0
ontomorphtab.csv,0.0,2.0,13.0,8.0,2.0,3.0,6.0,7.0,1.0,5.0,11.0,2.0,1.0,120.0,2.0,1.0,2.0
opengs.csv,3.0,1.0,6.0,5.0,0.0,2.0,72.0,1.0,0.0,19.0,2.0,0.0,1.0,79.0,0.0,1.0,33.0
scite-ru.csv,1.0,2.0,11.0,49.0,0.0,2.0,0.0,9.0,2.0,22.0,11.0,0.0,0.0,371.0,0.0,1.0,3.0
tokratan.csv,0.0,1.0,5.0,42.0,0.0,3.0,72.0,109.0,2.0,0.0,4.0,0.0,0.0,19.0,3.0,0.0,131.0
vrjuggler.csv,1.0,3.0,36.0,112.0,0.0,3.0,8.0,10.0,1.0,20.0,0.0,2.0,1.0,143.0,0.0,1.0,4.0
xuggle.csv,1.0,4.0,7.0,0.0,4.0,3.0,5.0,6.0,2.0,22.0,74.0,2.0,2.0,160.0,1.0,1.0,3.0
