,recall,precision,pf,wins
alleg.csv,0.47,0.3,0.47,3
arm-webradio.csv,0.45,0.46,0.28,13
bwapi.csv,0.86,0.3,0.76,0
co-ode-owl-plugins.csv,0.11,0.56,0.06,14
firebreath.csv,0.73,0.34,0.66,2
frogatto.csv,0.66,0.32,0.44,8
gretl.csv,0.83,0.36,0.64,7
jasperreports.csv,0.0,0.0,0.0,1
konversation.csv,0.11,0.57,0.03,16
linuxsh.csv,0.47,0.46,0.34,11
moviesandbox.csv,0.41,0.52,0.17,15
ontomorphtab.csv,0.57,0.26,0.42,6
opengs.csv,0.27,0.41,0.14,12
scite-ru.csv,0.61,0.4,0.59,5
tokratan.csv,0.11,0.33,0.05,10
vrjuggler.csv,0.64,0.38,0.62,4
xuggle.csv,0.22,0.38,0.21,9
