,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.32,0.36,0.55,0.52,0.36,0.4,0.72,0.94
aime.csv,0.43,0.49,0.77,0.0,0.52,0.88,0.99,0.0
badtrinitycore.csv,0.0,0.5,0.63,0.66,0.46,0.4,0.77,0.94
electric-core.csv,0.3,0.52,0.6,0.5,0.48,0.5,0.46,0.45
geochat.csv,0.5,0.44,0.46,0.72,0.95,0.9,0.92,0.61
mumble.csv,0.32,0.44,0.54,0.92,0.38,0.5,0.85,0.55
olsrd.csv,0.32,0.33,0.44,0.46,0.42,0.39,0.41,0.39
t-2.csv,0.73,0.56,0.56,0.46,0.6,0.48,0.77,0.53
