,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.83,0.76,0.62,0.69,0.6,0.69,0.32,0.16
aime.csv,0.49,0.35,0.29,0.0,0.71,0.19,0.09,0.0
badtrinitycore.csv,0.0,0.01,0.47,0.83,0.49,0.74,0.32,0.24
electric-core.csv,0.68,0.53,0.64,0.63,0.7,0.65,0.58,0.56
geochat.csv,0.51,0.21,0.37,0.05,0.33,0.19,0.04,0.56
mumble.csv,0.3,0.0,0.39,0.07,0.82,0.8,0.22,0.57
olsrd.csv,0.41,0.76,0.57,0.7,0.59,0.47,0.5,0.5
t-2.csv,0.26,0.44,0.4,0.49,0.53,0.58,0.65,0.55
