,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.51,0.56,0.0,0.55,0.59,0.2,0.52,0.49
chaperon.csv,0.51,0.2,0.98,0.57,0.28,0.41,0.14,0.24
forester-atv.csv,0.83,0.02,0.55,0.15,0.59,0.09,0.0,0.38
gephex.csv,0.36,0.55,0.25,0.6,0.38,0.65,0.6,0.52
pokenetonline.csv,0.46,0.17,0.47,0.37,0.74,0.36,0.6,0.73
primefaces.csv,0.48,0.0,0.63,0.0,0.0,0.0,0.79,0.51
rcp-company-uibindings.csv,0.64,0.35,0.54,0.58,0.27,0.51,0.55,0.88
yarp0.csv,0.69,0.44,0.67,0.75,0.47,0.54,0.42,0.48
