,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,96.5,191.0,927.5,196.0,96.5,99.0,97.5,99.0
chaperon.csv,96.5,170.0,96.5,285.5,175.0,195.0,97.5,97.5
forester-atv.csv,98.5,11.5,159.0,182.5,98.5,61.5,0.0,98.5
gephex.csv,89.5,480.5,96.5,196.0,98.5,99.0,99.0,99.0
pokenetonline.csv,98.5,98.5,96.5,97.5,98.5,99.0,99.0,99.0
primefaces.csv,85.5,98.5,96.5,196.0,98.5,99.0,99.0,99.0
rcp-company-uibindings.csv,98.5,98.5,96.5,97.5,92.5,99.0,175.0,99.0
yarp0.csv,98.5,382.0,96.5,97.5,98.5,97.5,98.5,99.0
