,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,1.0,3.0,3.0,0.0,0.0,16.0,1.0,0.0,1.0
ipfilter.csv,2.0,65.0,16.0,0.0,0.0,2.0,0.0,0.0,12.0
mesa3d.csv,0.0,53.0,12.0,0.0,3.0,0.0,1.0,0.0,4.0
nassp.csv,0.0,369.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
rockbox.csv,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
soar.csv,2.0,62.0,18.0,0.0,0.0,2.0,0.0,0.0,15.0
super-tux.csv,0.0,69.0,7.0,0.0,1.0,2.0,0.0,0.0,13.0
tencompetence.csv,2.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0
utgb.csv,1.0,21.0,4.0,0.0,0.0,11.0,1.0,0.0,2.0
