,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.58,0.25,0.33,1.0,0.46,0.21,0.64,0.48,0.42
ipfilter.csv,0.43,0.09,0.21,0.94,0.6,0.21,0.98,0.7,0.35
mesa3d.csv,0.67,0.15,0.31,0.97,0.47,0.35,0.69,0.58,0.43
nassp.csv,0.62,0.0,0.5,0.95,0.57,0.25,0.63,0.62,1.0
rockbox.csv,0.59,0.17,0.39,0.97,0.63,0.43,0.73,0.37,0.6
soar.csv,0.53,0.14,0.21,0.95,0.78,0.21,0.72,0.64,0.37
super-tux.csv,0.61,0.13,0.26,1.0,0.38,0.22,0.63,0.55,0.35
tencompetence.csv,0.56,0.04,0.25,0.94,0.59,0.22,1.0,0.84,0.0
utgb.csv,0.82,0.18,0.33,1.0,0.42,0.26,0.69,0.61,0.5
