,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv
encog-java.csv,0.0,5.0,0.0,0.0,0.0,45.0
fluent-nhibernate.csv,26.0,10.0,3.0,1.0,0.0,0.0
h2database.csv,11.0,0.0,1.0,8.0,1.0,12.0
jaql.csv,24.0,37.0,2.0,0.0,0.0,38.0
raven-monitoring.csv,25.0,53.0,0.0,1.0,0.0,23.0
v8.csv,10.0,13.0,1.0,0.0,0.0,5.0
