,f1,g,recall,precision,pf,wins
badtrinitycore.csv,0.34,0.34,0.32,0.45,0.19,5
beast-mcmc.csv,0.61,0.54,0.85,0.51,0.73,16
bscwweasel.csv,0.38,0.48,0.57,0.55,0.29,12
codeblocks.csv,0.4,0.51,0.53,0.53,0.42,10
gamestone.csv,0.21,0.24,0.21,0.44,0.19,0
iaml.csv,0.32,0.35,0.31,0.52,0.25,4
jbasic.csv,0.45,0.44,0.76,0.48,0.66,8
modplug.csv,0.58,0.38,0.93,0.43,0.88,7
pdfedit.csv,0.49,0.48,0.47,0.51,0.38,11
redshell.csv,0.48,0.45,0.64,0.4,0.67,6
sabbu.csv,0.44,0.47,0.44,0.61,0.26,13
silvertree.csv,0.58,0.56,0.75,0.54,0.7,14
t-2.csv,0.45,0.41,0.6,0.42,0.72,2
xinity.csv,0.51,0.43,0.52,0.51,0.46,9
xreal.csv,0.28,0.24,0.21,0.5,0.24,1
zabbix.csv,0.55,0.53,0.47,0.59,0.4,15
zengine.csv,0.59,0.09,0.98,0.48,0.98,3
