,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.06,0.15,0.19,0.17,0.28,0.13,0.17,0.5,0.0,0.05,0.3,0.6,0.14,0.34,0.6,0.25,0.35
beast-mcmc.csv,0.11,0.81,0.24,0.69,0.91,0.72,0.34,1.0,0.0,0.41,0.32,0.86,0.77,0.75,1.0,0.79,0.73
bscwweasel.csv,0.0,0.65,0.16,0.2,0.6,0.0,0.43,0.38,0.08,0.11,0.7,0.26,0.78,0.29,0.05,0.42,0.73
codeblocks.csv,0.72,0.46,0.08,0.19,0.51,0.49,0.33,0.75,0.17,0.14,0.09,0.8,0.28,0.53,0.87,0.33,0.42
gamestone.csv,0.04,0.19,0.38,0.35,0.33,0.05,0.15,0.38,0.0,0.21,0.5,0.03,0.23,0.12,0.03,0.17,0.42
iaml.csv,0.02,0.13,0.33,0.11,0.19,0.15,0.36,0.25,0.42,0.68,0.3,0.14,0.31,0.16,0.05,0.67,0.77
jbasic.csv,0.78,0.17,0.68,0.37,0.53,0.05,0.66,0.88,0.0,0.39,0.48,0.71,0.94,0.8,0.31,0.75,0.81
modplug.csv,0.89,0.87,0.8,0.91,0.88,0.74,0.97,0.88,1.0,0.77,0.97,1.0,0.86,0.99,0.98,0.25,0.85
pdfedit.csv,0.67,0.12,0.44,0.18,0.33,0.49,0.14,0.5,0.08,0.83,0.38,0.71,0.26,0.5,0.26,0.29,0.46
redshell.csv,0.91,0.67,0.62,0.68,0.56,0.92,0.78,0.38,0.0,0.33,0.67,0.8,0.79,0.45,0.95,0.96,0.5
sabbu.csv,0.26,0.06,0.37,0.34,0.37,0.18,0.16,0.25,0.25,0.41,0.17,0.17,0.33,0.25,0.82,0.5,0.35
silvertree.csv,0.15,0.77,0.66,0.73,0.67,0.51,0.7,0.75,0.42,0.79,0.47,0.26,0.89,0.68,1.0,0.79,0.85
t-2.csv,0.93,0.85,0.54,0.57,0.72,0.79,0.5,0.75,0.92,0.14,0.42,0.83,0.17,0.6,0.75,0.92,0.31
xinity.csv,0.89,0.31,0.75,0.28,0.3,0.72,0.79,0.62,0.25,0.86,0.32,0.46,0.96,0.36,0.39,0.75,0.46
xreal.csv,0.07,0.21,0.44,0.24,0.26,0.21,0.34,0.12,0.42,0.77,0.35,0.17,0.15,0.02,0.08,0.67,0.42
zabbix.csv,0.11,0.17,0.36,0.49,0.51,0.26,0.12,0.5,0.0,0.52,0.27,0.43,0.4,0.42,0.23,0.46,0.77
zengine.csv,0.63,0.92,0.98,1.0,1.0,0.97,0.99,1.0,0.08,1.0,0.81,1.0,0.99,0.96,0.92,1.0,0.96
