,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.91,0.67,0.86,0.93,0.52,0.77,0.7,0.52,0.0,0.83,0.71,0.39,0.8,0.55,0.4,0.44,0.57
beast-mcmc.csv,0.5,0.48,0.53,0.54,0.36,0.39,0.57,0.47,0.5,0.43,0.58,0.41,0.51,0.41,0.36,0.39,0.31
bscwweasel.csv,0.0,0.47,0.8,0.66,0.43,0.93,0.5,0.58,0.52,0.72,0.46,0.7,0.53,0.73,0.95,0.45,0.3
codeblocks.csv,0.51,0.61,0.91,0.67,0.48,0.43,0.45,0.53,0.88,0.62,0.95,0.38,0.47,0.49,0.34,0.43,0.39
gamestone.csv,0.83,0.47,0.69,0.72,0.67,0.9,0.98,0.86,0.5,0.68,0.51,0.67,0.94,0.96,0.86,0.64,0.67
iaml.csv,0.89,0.8,0.56,0.93,0.92,0.97,0.74,0.68,0.62,0.51,0.58,0.92,0.68,0.97,0.89,0.61,0.31
jbasic.csv,0.46,0.82,0.39,0.58,0.4,0.9,0.44,0.43,0.53,0.5,0.53,0.41,0.46,0.4,0.64,0.49,0.3
modplug.csv,0.44,0.47,0.37,0.46,0.35,0.41,0.36,0.5,0.43,0.49,0.4,0.39,0.42,0.36,0.36,0.43,0.29
pdfedit.csv,0.51,0.89,0.6,0.96,0.48,0.76,0.98,0.62,0.73,0.49,0.66,0.45,0.78,0.55,0.62,0.53,0.5
redshell.csv,0.5,0.63,0.5,0.6,0.58,0.52,0.48,0.57,0.0,0.76,0.58,0.49,0.54,0.72,0.37,0.49,0.51
sabbu.csv,0.44,0.67,0.62,0.9,0.52,0.71,0.89,0.56,0.64,0.57,0.98,0.71,0.86,0.79,0.36,0.67,0.7
silvertree.csv,0.53,0.48,0.39,0.54,0.45,0.44,0.41,0.45,0.39,0.43,0.53,0.59,0.49,0.41,0.35,0.45,0.32
t-2.csv,0.49,0.54,0.48,0.61,0.51,0.45,0.49,0.65,0.46,0.93,0.69,0.4,0.79,0.55,0.44,0.46,0.83
xinity.csv,0.54,0.88,0.4,0.72,0.81,0.68,0.47,0.7,0.67,0.47,0.69,0.87,0.45,0.92,0.7,0.77,0.37
xreal.csv,0.9,0.85,0.67,0.97,0.87,0.96,0.95,0.98,0.62,0.59,0.85,0.91,0.99,0.88,0.94,0.74,0.67
zabbix.csv,0.57,0.82,0.59,0.68,0.45,0.53,0.98,0.44,0.5,0.49,0.73,0.44,0.66,0.53,0.69,0.53,0.35
zengine.csv,0.4,0.45,0.33,0.44,0.35,0.42,0.36,0.45,0.42,0.43,0.47,0.38,0.44,0.36,0.37,0.38,0.28
