,plee-the-bear.csv,google-caja.csv,genecys.csv,itext.csv
genecys.csv,57.0,2.0,0.0,6.0
google-caja.csv,43.0,0.0,0.0,0.0
itext.csv,74.0,2.0,0.0,1.0
plee-the-bear.csv,8.0,1.0,0.0,2.0
