,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.77,0.88,0.41,0.23,0.32,0.25
aime.csv,0.46,0.76,0.19,0.0,0.36,0.33
badtrinitycore.csv,0.0,0.67,0.33,0.36,0.15,0.36
electric-core.csv,0.57,0.83,0.41,0.19,0.2,0.26
geochat.csv,0.5,0.78,0.16,0.02,0.23,0.38
olsrd.csv,0.58,0.93,0.33,0.21,0.21,0.24
