,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.3,0.42,0.57,0.55,0.46,0.92
aime.csv,0.5,0.68,0.99,0.0,0.56,0.67
badtrinitycore.csv,0.0,0.67,0.62,0.66,0.45,0.84
electric-core.csv,0.32,0.49,0.61,0.46,0.48,0.46
geochat.csv,0.44,0.44,0.43,0.89,0.92,0.64
olsrd.csv,0.31,0.31,0.49,0.5,0.36,0.54
