,recall,precision,pf,cdom,bellwether
1,0.07,0.45999999999999996,0.29,6.0,jgossipforum.csv
9,0.975,0.965,0.44500000000000006,1.0,gpsmid.csv
12,0.66,0.5,0.35,9.0,xtreemfs.csv
26,0.63,0.43,0.29000000000000004,4.0,itext.csv
32,0.865,0.325,0.27,17.0,aime.csv
51,0.33,0.28,0.24,16.0,jrdf.csv
23,0.915,0.915,0.645,1.0,magicwars.csv
24,0.83,0.78,0.64,4.0,bigdata.csv
25,0.96,0.98,0.96,0.0,xmemcached.csv
