,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,ardour.csv,pixel-commandos.csv,zxing.csv
ardour.csv,193.5,198.0,198.0,2807.0,91.5,99.0,94.5,1070.5,384.0,96.5,96.5,64.5,98.5,97.5,98.5,99.0,98.5,98.5
cornerstone.csv,166.0,588.5,804.5,335.5,97.5,99.0,200.5,188.0,78.5,81.5,98.5,328.0,98.5,97.5,91.5,99.0,97.5,96.5
emeraldemu.csv,194.5,198.0,198.0,6489.0,80.5,98.5,94.5,580.0,383.0,96.5,99.0,39.5,97.5,81.5,95.5,99.0,98.5,98.5
grafx2.csv,293.5,99.0,198.0,3083.0,97.5,99.0,97.5,1881.5,876.0,96.5,96.5,457.0,97.5,97.5,98.5,99.0,98.5,98.5
jahshakafx.csv,194.5,198.0,198.0,2247.5,91.5,98.5,94.5,2304.0,492.5,96.5,96.5,62.5,98.5,97.5,98.5,99.0,98.5,98.5
maya-work-in-progress.csv,293.5,198.0,198.0,1827.0,97.5,99.0,97.5,1721.5,196.0,96.5,99.0,93.5,99.0,97.5,98.5,99.0,97.5,98.5
novembre.csv,95.5,99.0,194.0,4027.5,94.5,99.0,94.5,461.5,295.0,96.5,96.5,1141.5,98.5,97.5,98.5,99.0,98.5,98.5
ns-3.csv,2248.5,99.0,586.5,2920.5,97.5,99.0,97.5,1240.5,294.5,96.5,98.5,1069.5,99.0,97.5,98.5,99.0,97.5,98.5
nullc.csv,4379.5,297.0,198.0,9468.5,97.5,99.0,94.5,562.0,196.0,96.5,99.0,569.5,99.0,97.5,98.5,99.0,98.5,98.5
open-beos.csv,194.5,198.0,198.0,3045.0,97.5,98.5,94.5,855.5,288.5,96.5,97.5,970.5,98.5,97.5,98.5,99.0,97.5,98.5
pixel-commandos.csv,153.0,198.0,1256.0,3974.0,74.5,258.5,94.5,1455.5,187.0,96.5,91.5,36.0,196.0,94.5,92.5,95.5,98.5,162.0
planeshift.csv,4400.5,297.0,198.0,9981.5,191.0,99.0,97.5,1927.5,493.0,96.5,99.0,1070.0,99.0,97.5,98.5,99.0,97.5,98.5
plee-the-bear.csv,95.5,99.0,99.0,471.0,97.5,294.5,92.5,2590.5,393.0,96.5,97.5,284.5,99.0,97.5,98.5,99.0,97.5,98.5
reaper-ecad.csv,166.0,295.5,116.0,1383.0,97.5,99.0,73.5,182.0,81.5,96.5,110.0,0.0,76.5,0.0,25.5,97.5,0.0,98.5
sbml.csv,3036.5,99.0,198.0,7191.5,97.5,99.0,97.5,2981.0,97.5,96.5,98.5,1168.5,98.5,97.5,97.5,99.0,98.5,98.5
unimrcp.csv,5387.5,297.0,198.0,1964.0,97.5,98.5,97.5,319.0,467.5,85.5,98.5,268.5,97.5,94.5,90.5,99.0,1048.5,98.5
unladen-swallow.csv,92.5,99.0,292.5,244.5,91.5,288.5,97.5,1344.5,97.5,96.5,186.0,93.5,99.0,97.5,97.5,99.0,454.5,96.5
zxing.csv,191.5,198.0,99.0,1882.0,97.5,93.5,94.5,743.0,97.5,96.5,97.5,57.5,99.0,94.5,95.5,99.0,97.5,98.5
