,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.5,0.72,0.2,0.34,0.74
nabu-library.csv,0.13,0.25,0.62,0.23,0.26
pcgen.csv,0.94,0.19,0.92,0.98,1.0
selenium.csv,0.3,0.22,0.57,0.39,0.8
tolven.csv,0.19,0.19,0.26,0.27,0.0
