,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,1.0,5.0,2.0,0.0,2.0,53.0,0.0
freebios.csv,1.0,2.0,0.0,0.0,3.0,125.0,3.0
k3b.csv,0.0,12.0,0.0,1.0,2.0,52.0,1.0
loki-lib.csv,1.0,7.0,1.0,1.0,5.0,7.0,1.0
powerfolder.csv,1.0,2.0,5.0,0.0,1.0,3.0,4.0
quarkplusplus.csv,1.0,6.0,1.0,0.0,0.0,64.0,4.0
tzod.csv,1.0,1.0,0.0,1.0,0.0,1.0,4.0
