,arcallians.csv,aztec.csv,synergyspace.csv,qmmp.csv,xtreemfs.csv,mplayer-ce.csv
arcallians.csv,0.0,16.0,1.0,3.0,1.0,0.0
aztec.csv,0.0,0.0,13.0,1.0,1.0,5.0
mplayer-ce.csv,0.0,23.0,1.0,2.0,2.0,0.0
qmmp.csv,0.0,21.0,4.0,0.0,3.0,0.0
synergyspace.csv,83.0,318.0,0.0,2.0,2.0,0.0
xtreemfs.csv,0.0,4.0,8.0,0.0,0.0,1.0
