,recall,precision,pf,pci_20,ifa,wins
acegisecurity.csv,0.65,0.45,0.5,0.52,1.0,7
echongl.csv,0.62,0.42,0.42,0.51,1.0,3
les-indemodables.csv,0.63,0.49,0.38,0.48,1.0,11
mbse.csv,0.46,0.45,0.34,0.54,1.0,8
ns-3-dev-def-routing.csv,0.74,0.4,0.43,0.53,1.0,4
psycle.csv,0.85,0.43,0.7,0.42,0.0,9
qpe.csv,0.5,0.44,0.31,0.53,2.0,1
simplewebservices.csv,0.68,0.42,0.72,0.48,0.0,6
v8.csv,0.68,0.38,0.71,0.54,0.0,2
wikipediardware.csv,0.92,0.39,0.86,0.4,0.0,0
wxstudio.csv,0.17,0.41,0.21,0.87,1.0,10
xamj.csv,0.62,0.43,0.39,0.45,1.0,5
