,recall,precision,pf,wins
avifile.csv,0.045,0.305,0.105,9
baadengine.csv,0.78,0.38,0.66,10
bibedt.csv,0.245,0.405,0.165,16
cascading.csv,0.675,0.42,0.545,12
chaosrts.csv,0.945,0.315,0.8049999999999999,5
exl.csv,0.86,0.37,0.76,7
gnome-jabber.csv,0.9199999999999999,0.31,0.93,1
gogoego.csv,0.21500000000000002,0.515,0.17,17
httpcontentparser.csv,0.065,0.605,0.035,18
impala.csv,0.46499999999999997,0.28500000000000003,0.59,2
jaxlib.csv,0.0,0.125,0.0,3
jgameai.csv,0.14,0.38,0.095,14
jhotdraw.csv,0.04,0.335,0.02,11
patterntesting.csv,0.405,0.29,0.325,8
pokeglobal.csv,0.69,0.305,0.645,4
snakeyaml.csv,0.485,0.33999999999999997,0.47,6
unflobtactical.csv,0.555,0.38,0.355,15
werx.csv,1.0,0.3,1.0,0
zealos.csv,0.41,0.395,0.305,13
