,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,1.0,1.0,1.0,0.0,1.0,1.0,1.0
fluent-nhibernate.csv,0.86,0.99,0.77,1.0,0.88,0.87,0.0
geogebra.csv,0.9,0.89,0.91,0.91,0.88,0.0,0.88
hibernate.csv,0.66,0.92,0.9,1.03,0.0,0.61,0.35
jasperreports.csv,0.95,0.95,0.0,1.23,0.84,0.9,0.65
kvs.csv,0.0,0.82,0.22,1.0,0.67,0.62,0.54
phet.csv,0.97,0.0,1.0,1.03,0.87,0.96,1.12
