,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.19,0.02,0.22,0.0,0.19,0.18,1.0
geogebra.csv,0.18,0.15,0.08,0.08,0.42,0.99,0.18
hibernate.csv,0.32,0.12,0.1,0.0,1.0,0.37,0.35
jasperreports.csv,0.1,0.08,1.0,0.0,0.36,0.17,0.32
kvs.csv,1.0,0.23,0.42,0.0,0.39,0.36,0.23
phet.csv,0.32,1.0,0.03,0.0,0.33,0.21,0.02
