,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.18,0.01,0.27,0.0,0.15,0.17,1.0
geogebra.csv,0.12,0.17,0.38,0.33,0.4,1.0,0.4
hibernate.csv,0.54,0.16,0.35,0.0,1.0,0.58,0.79
jasperreports.csv,0.06,0.07,1.0,0.0,0.48,0.12,0.4
kvs.csv,1.0,0.33,0.82,0.0,0.4,0.51,0.6
phet.csv,0.17,1.0,0.21,0.0,0.44,0.37,0.07
