,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.15,0.01,0.23,0.0,0.12,0.14,1.0
geogebra.csv,0.1,0.14,0.73,1.0,0.85,1.0,0.94
hibernate.csv,0.55,0.13,0.92,0.0,1.0,0.6,0.82
jasperreports.csv,0.05,0.06,1.0,0.0,0.63,0.1,0.35
kvs.csv,1.0,0.3,0.81,0.0,0.35,0.48,0.59
phet.csv,0.9,1.0,0.19,0.0,0.58,0.42,0.06
