,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,0.75,0.67,0.0,0.0
fluent-nhibernate.csv,0.91,0.94,0.96,0.0,0.97,0.98,0.94
geogebra.csv,0.5,0.75,0.53,0.35,0.5,0.75,0.48
hibernate.csv,0.46,0.69,0.51,0.85,0.72,0.57,0.55
jasperreports.csv,0.0,0.97,0.96,0.45,0.59,0.95,0.95
kvs.csv,0.8,0.5,0.91,0.8,0.73,0.6,0.81
phet.csv,0.4,0.96,0.67,0.96,0.58,0.55,0.75
