,xharbour.csv,jgameai.csv,megasquirtavr.csv,emisview.csv,bullet.csv,mptvseries.csv,tktoolkit.csv,bulmages.csv,cubefs.csv,java-gnome.csv,bwapi.csv,mp-rechnungs-und-kundenverwaltung.csv,bionote.csv,adobe-source.csv,somap.csv,duplicati.csv,buddata-ebxml-registry.csv,oorexx.csv
adobe-source.csv,98.5,99.0,474.0,1191.5,195.5,229.5,26.5,674.0,197.0,642.5,97.5,99.0,92.5,606.0,191.0,98.5,98.5,383.0
bionote.csv,98.5,364.0,95.5,158.5,96.5,594.0,742.5,523.0,95.5,183.0,97.5,99.0,286.5,1890.5,98.5,98.5,89.5,386.5
buddata-ebxml-registry.csv,98.5,99.0,391.5,196.0,197.5,1757.0,296.0,2177.5,197.0,464.5,99.0,99.0,380.0,5765.0,98.5,98.5,98.5,482.0
bullet.csv,96.5,99.0,292.5,196.0,195.5,1002.0,751.0,1477.5,197.0,557.0,99.0,194.0,1338.0,3731.5,94.5,98.5,95.5,192.5
bulmages.csv,0.0,0.0,474.0,49.5,278.0,413.0,0.0,1109.5,51.5,154.0,97.5,99.0,60.5,2829.0,71.5,53.5,92.5,385.5
bwapi.csv,98.5,99.0,391.5,97.5,197.5,1757.0,296.0,1917.0,98.5,276.5,99.0,99.0,286.5,5832.5,98.5,98.5,98.5,482.0
cubefs.csv,98.5,99.0,95.5,1867.5,139.0,435.0,296.0,452.0,194.0,463.5,82.5,192.0,1030.0,469.5,95.5,93.5,89.5,206.5
emisview.csv,65.5,93.5,187.5,500.0,98.5,650.5,0.0,74.5,197.0,275.5,83.5,99.0,393.5,254.0,98.5,98.5,98.5,274.5
java-gnome.csv,64.5,195.0,194.5,860.0,96.5,620.5,849.0,958.5,87.5,87.5,91.5,283.5,836.0,1272.5,98.5,93.5,98.5,371.5
jgameai.csv,83.5,93.5,293.0,346.0,95.5,646.5,197.5,868.0,87.5,73.5,99.0,95.5,729.5,1264.0,55.5,89.5,86.5,530.0
megasquirtavr.csv,98.5,99.0,292.5,196.0,197.5,794.5,296.0,1487.5,197.0,648.5,97.5,567.0,286.5,2534.5,191.0,98.5,193.0,276.0
mp-rechnungs-und-kundenverwaltung.csv,98.5,192.0,187.5,597.5,98.5,285.0,1122.0,580.5,197.0,183.0,95.5,194.0,1004.0,1908.0,98.5,93.5,93.5,273.5
mptvseries.csv,98.5,96.5,95.5,225.5,171.0,639.5,197.5,1034.0,196.0,95.5,97.5,99.0,565.5,2039.0,98.5,98.5,98.5,172.0
oorexx.csv,93.5,96.5,391.5,196.0,98.5,619.0,1122.0,1311.5,97.5,555.0,98.5,99.0,397.5,3130.5,98.5,98.5,98.5,371.0
somap.csv,98.5,99.0,391.5,196.0,197.5,1208.5,296.0,1834.5,98.5,648.5,99.0,99.0,1338.0,5723.0,98.5,93.5,98.5,482.0
tktoolkit.csv,95.5,96.5,194.5,196.0,96.5,1496.5,552.0,1581.0,197.0,648.5,99.0,99.0,380.0,4344.0,98.5,98.5,98.5,288.0
xharbour.csv,98.5,195.0,293.0,1466.0,268.0,967.5,197.5,1472.5,197.0,281.5,97.5,99.0,186.0,4469.0,98.5,98.5,98.5,383.0
