,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.27,0.3,0.31,0.57,0.27,0.62,0.08,0.35,1.0
carabiner.csv,0.31,0.37,0.41,0.53,0.46,0.84,0.09,0.61,1.0
dvt.csv,0.3,0.52,0.0,0.75,0.28,0.38,0.11,0.43,1.0
flylinkdc.csv,0.5,0.3,0.23,0.5,0.43,0.76,0.08,0.3,0.91
jsr308-langtools.csv,0.0,0.26,0.29,0.54,0.35,0.93,0.08,0.3,0.95
rtb-team.csv,0.6,0.19,0.71,0.36,0.0,0.0,0.0,0.19,0.86
stemkit.csv,0.3,0.23,0.67,0.46,0.17,0.82,0.19,0.16,0.92
unimrcp.csv,0.55,0.26,0.5,0.59,0.45,0.83,0.07,0.25,0.95
utgb.csv,0.45,0.45,0.67,0.76,0.49,0.83,0.15,0.3,1.0
