,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.98,0.98,0.89,0.81,1.0,0.9,0.93,0.76,0.0
carabiner.csv,0.62,0.44,0.43,0.84,0.19,0.2,0.58,0.22,0.0
dvt.csv,0.72,0.27,0.14,0.03,0.58,0.25,0.71,0.31,0.0
flylinkdc.csv,0.27,0.93,0.73,0.71,0.27,0.35,0.31,0.88,0.75
jsr308-langtools.csv,0.0,0.28,1.0,0.84,0.65,0.1,0.99,1.0,0.75
rtb-team.csv,0.02,0.48,0.14,0.45,0.0,0.0,0.01,0.51,1.0
stemkit.csv,0.31,0.24,0.08,0.48,0.26,0.15,0.29,0.41,0.5
unimrcp.csv,0.2,0.72,0.19,0.42,0.3,0.2,0.35,0.65,0.5
utgb.csv,0.17,0.12,0.08,0.26,0.3,0.05,0.15,0.27,0.0
