,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.97,1.0,1.0,0.94,1.0,0.97,1.0,0.95,0.93
carabiner.csv,0.76,0.62,0.73,0.83,0.44,0.7,0.67,0.77,0.25
dvt.csv,0.84,0.69,0.0,0.09,0.63,0.1,1.0,0.55,0.43
flylinkdc.csv,0.73,0.95,0.53,0.63,0.56,0.73,0.33,0.86,0.46
jsr308-langtools.csv,0.0,0.24,1.0,0.86,0.96,0.93,1.0,1.0,0.91
rtb-team.csv,0.08,0.26,0.8,0.23,0.0,0.0,0.0,0.27,0.36
stemkit.csv,0.35,0.17,0.4,0.37,0.15,0.47,0.83,0.18,0.33
unimrcp.csv,0.65,0.6,0.47,0.54,0.67,0.67,0.33,0.5,0.54
utgb.csv,0.38,0.24,0.4,0.74,0.78,0.17,0.33,0.27,0.25
