,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,0.16,0.31,0.0,0.2,0.34,0.57,0.0,0.33,0.1,0.52,0.24,0.23,0.2,0.05,0.6,0.14,0.56,0.09,0.3,0.11
autofac.csv,0.36,0.5,0.0,0.66,0.57,0.5,0.59,0.53,0.23,0.55,0.41,0.65,0.41,0.46,0.67,0.46,0.47,0.7,0.3,0.36
azureus.csv,0.31,0.5,0.82,0.07,0.03,0.52,0.81,0.25,0.05,0.01,0.39,0.09,0.52,0.15,0.47,0.16,0.38,0.16,0.3,0.0
coot.csv,0.51,0.19,0.24,0.37,0.46,0.51,0.38,0.54,0.45,0.34,0.76,0.55,0.07,0.41,0.47,0.0,0.47,0.44,0.3,0.31
cuberok.csv,0.28,0.5,0.3,0.39,0.03,0.26,0.34,0.33,0.13,0.41,0.24,0.5,0.39,0.34,0.53,0.24,0.41,0.12,0.2,0.25
dsworkbench.csv,0.09,0.06,0.36,0.27,0.03,0.36,0.33,0.29,0.08,0.39,0.24,0.18,0.43,0.24,0.2,0.16,0.56,0.21,0.5,0.58
gabel.csv,0.03,0.06,0.09,0.07,0.0,0.21,0.5,0.0,0.0,0.06,0.25,0.0,0.0,0.0,0.2,0.0,0.03,0.0,0.1,0.0
gephex.csv,0.19,0.56,0.21,0.59,0.31,0.53,0.71,0.55,0.85,0.57,0.31,0.36,0.33,0.02,0.57,0.89,0.38,0.67,0.6,0.58
haggle.csv,0.28,0.31,0.12,0.0,0.14,0.08,0.29,0.26,0.55,0.31,0.12,0.08,0.11,0.46,0.33,0.7,0.72,0.47,0.1,0.08
icescrum.csv,0.1,0.06,0.0,0.17,0.14,0.23,0.17,0.15,0.13,0.16,0.06,0.09,0.02,0.22,0.6,0.27,0.0,0.3,0.1,0.08
javaprofiler.csv,0.93,0.62,0.48,0.63,0.77,0.44,0.69,0.67,0.83,0.7,0.35,0.26,0.59,0.61,0.63,0.81,0.84,1.0,0.5,0.03
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jgnash.csv,0.13,0.25,0.09,0.46,0.43,0.01,0.03,0.12,0.7,0.16,0.12,0.12,0.04,0.12,0.23,0.59,0.47,0.37,0.0,0.03
octet.csv,0.15,0.25,0.06,0.24,0.14,0.36,0.22,0.29,0.07,0.54,0.0,0.29,0.22,0.1,0.47,0.14,0.12,0.12,0.4,0.39
openefm.csv,0.01,0.88,0.91,0.27,0.31,0.48,1.0,0.29,0.17,0.6,0.96,0.42,0.89,0.12,0.67,0.22,0.28,0.23,0.5,0.22
rcp-company-uibindings.csv,0.97,0.81,0.88,0.83,0.86,0.95,0.84,0.96,0.8,0.84,1.0,0.85,0.85,0.88,0.93,0.86,0.91,0.81,0.2,0.81
servicestack.csv,0.13,0.19,0.18,0.29,0.03,0.21,0.48,0.22,0.1,0.4,0.22,0.21,0.0,0.05,0.3,0.19,0.34,0.02,0.2,0.08
synecdoche.csv,0.36,0.12,0.33,0.51,0.6,0.35,0.38,0.42,0.23,0.47,0.14,0.29,0.22,0.39,0.5,0.24,0.34,0.0,0.2,0.5
tmva.csv,0.96,0.56,0.39,0.46,0.6,0.86,0.78,0.83,0.03,0.48,0.84,0.86,0.67,0.61,0.8,0.27,0.75,0.42,0.5,0.78
wsmt.csv,0.28,0.19,0.15,0.24,0.06,0.03,0.17,0.13,0.05,0.05,0.08,0.44,0.33,0.32,0.07,0.32,0.03,0.19,0.2,0.08
