,vdsf.csv,n2cms.csv,apolloplayer.csv,nuttx.csv,maidsafe-dht.csv,nug.csv,redshell.csv,nassp.csv,oppna-program-hsatools.csv,grisbi.csv,tcvp.csv,tart.csv,dspace-gsoc.csv,zabbix.csv,super-tux.csv,mesa3d.csv,ninject.csv,oorexx.csv,web-cat.csv
apolloplayer.csv,1.0,3.0,0.0,0.0,10.0,1.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0
dspace-gsoc.csv,4.0,1.0,3.0,0.0,14.0,2.0,0.0,16.0,1.0,1.0,22.0,12.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0
grisbi.csv,5.0,6.0,8.0,0.0,6.0,0.0,0.0,15.0,3.0,0.0,8.0,7.0,1.0,3.0,0.0,3.0,30.0,1.0,1.0
maidsafe-dht.csv,55.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,82.0,5.0,0.0,0.0,0.0,6.0,59.0,0.0,49.0
mesa3d.csv,32.0,1.0,2.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,7.0,93.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0
n2cms.csv,78.0,0.0,3.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,7.0,10.0,0.0,6.0,0.0,0.0,17.0,3.0,1.0
nassp.csv,5.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,82.0,19.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0
ninject.csv,1.0,2.0,0.0,0.0,5.0,52.0,0.0,3.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,322.0,0.0,60.0,0.0
nug.csv,5.0,6.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,2.0,19.0,4.0,1.0
nuttx.csv,259.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,16.0,6.0,1.0,4.0,0.0,1.0,19.0,0.0,1.0
oorexx.csv,1261.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,9.0,4.0,1.0,0.0,0.0,7.0,25.0,0.0,0.0
oppna-program-hsatools.csv,5.0,5.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,82.0,9.0,1.0,3.0,0.0,0.0,33.0,1.0,1.0
redshell.csv,5.0,1.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,19.0,10.0,1.0,0.0,0.0,3.0,27.0,1.0,0.0
super-tux.csv,5.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,19.0,11.0,1.0,0.0,0.0,9.0,3.0,1.0,2.0
tart.csv,0.0,0.0,0.0,0.0,73.0,52.0,0.0,57.0,2.0,0.0,82.0,0.0,54.0,161.0,0.0,322.0,4.0,60.0,0.0
tcvp.csv,17.0,2.0,2.0,1.0,73.0,52.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
vdsf.csv,0.0,6.0,0.0,0.0,8.0,0.0,0.0,18.0,2.0,0.0,19.0,12.0,1.0,0.0,0.0,2.0,33.0,1.0,1.0
web-cat.csv,1.0,4.0,102.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,4.0,15.0,1.0,6.0,0.0,2.0,1.0,2.0,0.0
zabbix.csv,4.0,5.0,2.0,0.0,6.0,1.0,0.0,8.0,1.0,0.0,16.0,7.0,1.0,0.0,0.0,2.0,28.0,1.0,4.0
