,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,1.0
libtorrent.csv,0.58,0.99,0.61,0.57,0.27,0.17
moviesandbox.csv,0.94,0.24,0.52,0.29,0.76,0.68
sigil.csv,0.71,0.41,0.95,0.29,0.77,0.64
xbg.csv,0.0,0.13,0.02,1.0,0.02,0.38
xtreemfs.csv,0.65,0.55,0.64,0.15,1.0,0.6
