,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.0,1.0,0.71,0.07,0.01,1.0,1.0
bwapi.csv,1.0,0.28,0.0,0.0,0.0,1.0,0.98
gisgraphy.csv,0.56,0.92,0.93,0.97,1.0,0.49,0.04
lite.csv,0.13,0.0,0.0,0.0,0.0,0.07,0.0
ontopia.csv,0.69,0.97,0.43,0.37,0.95,0.8,0.67
scen-connect.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smartgwt.csv,1.0,0.97,0.79,0.06,0.0,1.0,1.0
