,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.55,0.0,0.83,0.94
emftriple.csv,0.02,1.0,0.0,0.11
fluent-nhibernate.csv,0.23,0.39,0.95,0.38
gpsmid.csv,0.97,0.21,0.78,0.36
