,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.18,0.21,0.21,0.82,0.21,0.34,0.8,0.41,0.38
bloodycore.csv,0.08,0.31,0.29,0.8,0.0,0.22,0.7,0.22,0.18
dvd-create.csv,0.16,0.41,0.14,0.95,0.21,0.18,0.84,0.39,0.46
dvt.csv,0.3,0.51,0.2,0.86,0.05,0.29,0.85,0.45,0.44
gbif-indexingtoolkit.csv,0.19,0.32,0.13,0.86,0.31,0.23,0.77,0.38,0.42
mumble.csv,0.18,0.31,0.2,0.8,0.18,0.25,0.78,0.58,0.35
planeshift.csv,0.15,0.35,0.16,0.86,0.18,0.16,0.88,0.35,0.44
truevision.csv,0.26,0.4,0.16,1.0,0.19,0.25,0.84,0.39,0.63
zorannt.csv,0.35,0.28,0.18,0.87,0.23,0.17,0.77,0.42,0.32
