,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.63,0.85,0.69,0.98,0.6,0.64,0.83,0.83,0.82,0.33,0.38,0.58,0.74,0.87,0.65,0.65,0.89
biopax.csv,0.86,1.0,1.0,0.98,0.9,0.68,1.0,0.94,0.95,1.0,1.0,0.93,0.74,0.91,1.0,0.77,0.96
ffigo.csv,0.0,0.19,0.0,0.59,0.0,0.01,0.0,0.0,0.2,0.37,0.0,0.12,0.8,0.0,0.52,0.15,0.0
freebios.csv,0.49,0.37,0.73,0.2,0.3,0.29,0.54,0.55,0.36,0.33,0.62,0.43,0.59,0.22,0.52,0.61,0.3
glelite.csv,0.99,0.92,0.92,0.9,0.9,0.91,1.0,1.0,0.84,0.85,1.0,0.97,0.92,0.99,0.96,0.8,0.93
gnupdate.csv,0.68,0.64,0.55,0.92,0.85,0.62,0.69,0.7,0.65,0.22,0.12,0.34,0.7,0.55,0.35,0.63,0.96
go.csv,0.72,0.7,0.33,0.86,0.8,0.69,0.86,0.83,0.79,0.41,0.0,0.54,0.62,0.63,0.57,0.56,0.7
gstreamer.csv,0.9,0.75,0.59,0.98,0.7,0.88,0.74,0.79,0.66,0.44,1.0,0.68,0.74,0.71,0.7,0.96,1.0
metacosm.csv,0.2,0.62,0.14,0.65,0.4,0.21,0.46,0.3,0.5,0.3,0.12,0.33,0.39,0.31,0.26,0.54,0.78
pcsx2.csv,0.77,0.64,0.86,0.67,0.9,0.47,0.89,1.0,0.77,0.57,0.0,0.56,0.0,0.74,0.61,0.49,0.81
pgui.csv,0.0,0.0,0.1,0.98,0.9,0.0,0.77,0.7,0.0,0.04,0.0,0.89,0.0,0.0,0.65,1.0,1.0
qse.csv,0.05,0.43,0.08,0.69,0.2,0.09,0.77,0.17,0.42,0.28,0.38,0.31,0.07,0.07,0.39,0.65,0.74
rebecca-aiml.csv,0.86,0.72,0.16,0.45,0.4,0.66,0.77,0.53,0.69,0.91,0.38,0.49,0.54,0.61,0.83,0.56,0.48
skia.csv,0.65,0.59,0.2,0.84,0.4,0.75,0.4,0.51,0.45,0.33,1.0,0.27,0.26,0.74,0.65,0.17,0.63
vars-redux.csv,0.66,0.9,0.59,0.84,0.7,0.53,0.83,0.89,0.83,1.0,1.0,1.0,0.62,0.83,1.0,0.41,0.63
wxjs.csv,0.0,0.02,0.02,0.0,0.0,0.03,0.0,0.0,0.01,0.24,0.88,0.08,0.0,0.0,0.09,0.0,0.0
yale.csv,1.0,0.48,0.82,0.45,1.0,0.99,0.6,0.57,0.86,0.85,0.25,0.84,0.63,0.53,0.87,0.45,0.33
