,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.09,0.0,0.27,0.26,0.09,1.0,0.0,0.0,0.0,0.0
freedom-erp.csv,0.0,0.21,0.0,0.0,0.0,0.32,0.99,0.0,0.0,0.0
jahshaka.csv,0.0,1.0,0.54,0.64,0.7,0.51,0.54,0.0,0.44,0.14
jmoney.csv,0.0,0.49,1.0,0.4,0.3,0.51,0.5,0.0,0.0,0.54
reaper3d.csv,0.0,0.0,0.33,0.53,0.35,0.21,0.0,0.0,0.0,0.9
sblim.csv,0.96,0.32,0.0,0.96,0.06,0.17,0.66,0.0,0.0,0.0
swtfox.csv,0.0,0.21,0.0,0.78,0.96,0.25,0.0,0.94,0.0,0.0
tart.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
