,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.11,0.14,0.22,0.91,0.21,0.0,0.08
ifmo-game-1.csv,0.92,0.0,0.0,0.06,0.12,0.0,0.0
jmule.csv,0.18,0.32,0.18,0.59,0.45,0.03,1.0
micomt.csv,0.08,0.12,0.15,0.44,0.96,0.0,0.07
voms.csv,0.2,1.0,0.0,0.08,0.18,0.0,0.0
