,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.17,0.13,0.38,0.9,0.18,0.0,0.05
ifmo-game-1.csv,0.88,0.0,0.0,0.05,0.1,0.0,0.0
jmule.csv,0.63,0.59,0.88,0.71,0.78,0.8,1.0
micomt.csv,0.17,0.25,0.38,0.55,0.93,0.0,0.05
voms.csv,0.33,1.0,0.0,0.05,0.18,0.0,0.0
