,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.43,0.0,0.59,0.74,0.68,0.53,0.86,0.53
forester-atv.csv,0.09,0.25,0.44,0.66,0.13,0.12,0.23,0.26
google-collections.csv,0.13,0.85,0.0,0.0,0.0,0.0,0.0,0.05
jsecurity.csv,0.29,0.12,0.17,0.54,0.34,0.7,0.24,0.56
opensim4opencog.csv,0.57,0.37,0.11,0.56,0.51,0.63,0.46,0.56
paintown.csv,0.71,0.0,0.0,0.33,0.17,0.09,0.0,0.64
smbopensoft.csv,0.27,0.0,0.79,0.63,0.26,0.4,0.64,0.49
thout.csv,0.34,0.0,0.65,0.22,0.62,0.5,0.72,0.05
