,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,1.0,0.66,0.47,0.64,0.65,0.64,0.67
fw4spl.csv,0.71,0.6,0.83,0.51,0.77,0.75,0.98
kftpgrabber.csv,0.87,0.88,0.78,0.52,0.95,0.29,0.61
kolmafia.csv,0.56,0.97,0.65,0.79,0.89,0.79,0.38
lazarus-ccr.csv,0.3,1.11,0.92,0.88,0.89,0.98,0.77
mia.csv,0.64,0.82,0.56,0.85,0.54,0.9,0.6
plee-the-bear.csv,0.78,0.32,0.69,0.54,0.67,0.57,0.64
