,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,51.0,92.0,0.0,21.0,8.0,13.0,1.0
fw4spl.csv,2.0,26.0,0.0,2.0,10.0,1.0,2.0
kftpgrabber.csv,1.0,8.0,9.0,4.0,9.0,0.0,0.0
kolmafia.csv,1.0,52.0,6.0,28.0,4.0,13.0,1.0
lazarus-ccr.csv,1.0,58.0,0.0,72.0,8.0,24.0,3.0
mia.csv,1.0,34.0,0.0,19.0,13.0,4.0,0.0
plee-the-bear.csv,0.0,11.0,1.0,5.0,10.0,1.0,0.0
