,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.0,0.08,0.65,0.16,0.11,0.38,0.8
fw4spl.csv,0.46,0.15,0.48,0.25,0.08,0.35,0.33
kftpgrabber.csv,0.38,0.18,0.62,0.24,0.08,0.62,0.65
kolmafia.csv,0.56,0.06,0.55,0.15,0.1,0.38,0.79
lazarus-ccr.csv,0.74,0.02,0.42,0.09,0.08,0.22,0.55
mia.csv,0.69,0.1,0.66,0.14,0.2,0.38,0.74
plee-the-bear.csv,0.44,0.17,0.52,0.19,0.13,0.44,0.59
