,flylinkdc.csv,xbrlapi.csv,vdsf.csv,n2cms.csv,nuttx.csv,maidsafe-dht.csv,dvt.csv,codeblocks.csv,rtb-team.csv,ldview.csv,bulmages.csv,ctrlr.csv,kowari.csv,super-tux.csv
bulmages.csv,4.0,1.0,1261.0,1.0,222.0,2.0,1.0,154.0,51.0,0.0,0.0,1.0,1.0,0.0
codeblocks.csv,10.0,0.0,293.0,1.0,0.0,17.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0
ctrlr.csv,9.0,0.0,1261.0,121.0,0.0,5.0,142.0,4.0,51.0,5.0,0.0,0.0,84.0,0.0
dvt.csv,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,51.0,0.0,1.0,0.0,84.0,0.0
flylinkdc.csv,0.0,0.0,12.0,4.0,0.0,5.0,17.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0
kowari.csv,1.0,2.0,16.0,0.0,0.0,9.0,5.0,0.0,51.0,0.0,4.0,1.0,0.0,0.0
ldview.csv,6.0,0.0,5.0,8.0,0.0,6.0,21.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0
maidsafe-dht.csv,1.0,2.0,7.0,0.0,0.0,0.0,3.0,4.0,51.0,1.0,3.0,1.0,4.0,0.0
n2cms.csv,2.0,1.0,45.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,0.0,0.0,20.0,0.0
nuttx.csv,2.0,3.0,28.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,7.0,0.0
rtb-team.csv,1.0,0.0,36.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0
super-tux.csv,6.0,0.0,5.0,0.0,0.0,7.0,15.0,5.0,1.0,0.0,0.0,2.0,8.0,0.0
vdsf.csv,24.0,0.0,0.0,5.0,0.0,7.0,11.0,5.0,1.0,1.0,0.0,2.0,6.0,0.0
xbrlapi.csv,4.0,0.0,5.0,3.0,0.0,11.0,13.0,4.0,1.0,2.0,3.0,1.0,22.0,0.0
