,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,184.5,285.5,645.5,262.5,95.5,98.5,99.0,97.5,97.5
gdis.csv,579.5,97.5,960.0,274.5,97.5,197.5,456.0,97.5,98.5
kml.csv,184.5,196.5,1780.0,191.0,97.5,98.5,99.0,97.5,97.5
ppcboot.csv,490.0,196.5,6011.5,94.5,97.5,197.5,99.0,97.5,98.5
repositorium.csv,29.5,164.0,4538.5,343.0,97.5,98.5,1416.5,450.5,78.5
rsyslog.csv,186.0,196.5,5080.0,99.0,97.5,197.5,196.5,97.5,98.5
ultimairis.csv,285.0,196.5,367.0,99.0,97.5,98.5,197.0,97.5,98.5
wow-qrsk.csv,50.5,97.5,848.5,94.5,161.0,0.0,289.5,85.5,88.5
xbg.csv,90.5,231.0,630.0,94.5,554.5,89.5,493.5,97.5,97.5
