,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.81,0.49,0.54,0.19,0.49,0.32,0.41,0.05,0.93
bibletime.csv,0.96,0.36,0.5,0.2,0.35,0.28,0.41,0.03,0.92
flexpay.csv,0.74,0.44,0.8,0.27,0.33,0.3,0.43,0.0,0.76
lufa-lib.csv,0.84,0.65,0.49,0.19,0.3,0.31,0.62,0.0,0.82
nullc.csv,1.0,0.36,0.5,0.17,0.47,0.3,0.55,0.03,0.91
pgui.csv,0.9,0.38,0.0,0.28,0.34,0.5,0.42,0.0,0.84
superwaba.csv,0.88,0.63,0.62,0.19,0.4,0.37,0.45,0.04,0.87
sylpheed-claws.csv,0.82,0.49,0.7,0.18,0.34,0.36,0.43,0.03,0.82
xqilla.csv,0.74,0.23,0.81,0.14,0.5,0.15,0.24,0.3,0.82
