,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,97.5,391.0,195.0,99.0,290.5,1018.0,1759.5,1858.0,98.5
bibletime.csv,97.5,490.0,99.0,99.0,390.0,1934.0,490.0,2914.0,97.5
flexpay.csv,97.5,192.5,67.5,99.0,96.5,733.0,293.5,3732.0,97.5
lufa-lib.csv,97.5,96.5,99.0,99.0,194.0,730.5,845.0,746.5,98.5
nullc.csv,97.5,294.0,99.0,198.0,390.0,1081.0,490.0,4135.0,96.5
pgui.csv,97.5,293.0,0.0,196.0,390.0,262.5,588.5,0.0,98.5
superwaba.csv,97.5,195.0,99.0,99.0,191.0,917.0,566.5,1805.0,98.5
sylpheed-claws.csv,97.5,96.5,99.0,198.0,390.0,822.5,588.5,4212.5,98.5
xqilla.csv,94.5,290.0,193.0,197.0,91.5,646.5,1368.5,68.5,98.5
