,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.37,0.05,0.79,0.23,0.2,0.0,0.06,0.23,0.68,0.09
array4j.csv,0.12,0.09,0.0,0.03,0.0,0.08,0.1,0.09,0.11,0.03
beast-mcmc.csv,0.36,0.0,0.97,0.44,0.19,0.25,0.05,0.21,0.84,0.03
continuum-ide.csv,0.24,0.15,0.17,0.0,0.15,0.1,0.06,0.19,0.19,0.05
jam-daq.csv,0.38,0.22,0.14,0.26,0.02,0.23,0.27,0.28,0.22,0.11
l2j.csv,0.6,0.48,0.41,0.82,0.61,0.33,0.65,0.28,0.38,0.01
nodal.csv,0.34,0.1,0.67,0.38,0.2,0.28,0.0,0.12,0.38,0.05
projectfactory.csv,0.28,0.17,0.35,0.31,0.39,0.34,0.4,0.02,0.16,0.3
roolo.csv,0.38,0.16,0.19,0.28,0.07,0.22,0.25,0.19,0.0,0.16
