,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,98.5,98.5,190.0,98.5,99.0,197.5,2879.5,192.0
decidr.csv,98.5,197.5,98.5,98.5,99.0,197.5,2041.5,192.0
exist.csv,98.5,197.5,98.5,98.5,99.0,197.5,2828.5,192.0
ivatamasks.csv,98.5,197.5,98.5,98.5,99.0,197.5,2608.5,192.0
libopenmetaverse.csv,98.5,197.5,98.5,98.5,99.0,98.5,2233.0,192.0
mule.csv,98.5,296.0,189.0,98.5,99.0,197.5,1528.0,192.0
runuomondains.csv,98.5,197.5,98.5,98.5,99.0,197.5,578.5,94.5
