,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.26,0.79,0.07,0.01,0.95,0.66,0.65,0.23,0.96
massiv.csv,0.4,0.57,0.15,0.21,1.0,1.0,0.0,0.0,1.0
mesa3d.csv,0.32,0.38,0.09,0.01,0.92,0.62,0.55,0.33,0.97
ngl.csv,0.38,0.58,0.06,0.01,0.95,0.71,0.58,0.31,0.98
nutz.csv,0.59,0.45,0.06,0.01,0.92,0.54,0.49,0.19,0.96
ossim.csv,0.68,0.48,0.14,0.01,1.0,0.55,0.62,0.24,0.93
qmmp.csv,0.39,0.63,0.08,0.01,0.93,0.7,0.75,0.2,0.97
rcp-company-uibindings.csv,0.44,0.72,0.1,0.01,0.96,0.66,0.64,0.28,1.0
v8.csv,0.16,0.42,0.04,0.01,0.99,0.48,0.38,0.21,0.99
