,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.99,0.29,0.71,0.72,0.69,0.53,0.51,0.75,1.0
massiv.csv,0.97,0.9,0.7,0.03,0.99,0.96,1.0,1.0,0.96
mesa3d.csv,0.6,0.93,0.57,0.72,0.83,0.58,0.66,0.56,0.79
ngl.csv,0.5,0.58,0.88,0.85,0.71,0.46,0.65,0.86,0.53
nutz.csv,0.33,0.81,0.93,0.91,0.93,0.78,0.82,0.98,0.77
ossim.csv,0.79,0.84,0.37,0.78,1.0,0.77,0.7,0.74,0.88
qmmp.csv,0.49,0.47,0.56,0.56,0.79,0.53,0.42,0.81,0.71
rcp-company-uibindings.csv,0.51,0.47,0.52,0.7,0.6,0.51,0.6,0.8,0.15
v8.csv,0.88,0.79,0.82,0.72,0.18,0.81,0.87,0.98,0.68
