,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.45,0.11,0.48,0.56,0.15,0.29,0.65,0.97,0.32,0.38,0.61,0.58,0.5,0.28,0.51,0.17,0.71,0.27,0.4,0.69
decidr.csv,0.61,0.14,0.52,0.61,0.16,0.33,0.69,0.71,0.32,0.44,0.99,0.55,0.57,0.32,0.62,0.17,0.75,0.26,0.36,0.65
elmo.csv,0.33,1.0,0.0,0.0,0.0,0.0,0.46,0.5,0.08,0.0,0.48,0.0,1.0,0.0,0.75,0.05,0.0,0.0,0.67,0.52
gpac.csv,0.55,0.03,0.39,0.55,0.16,0.3,0.74,0.71,0.42,0.49,0.58,0.98,0.57,0.18,0.6,0.16,0.74,0.3,0.32,0.64
img-browse-sort.csv,0.53,0.11,0.37,0.73,0.23,0.41,0.88,1.0,0.29,0.59,0.77,0.73,0.65,0.27,0.69,0.16,0.81,1.0,0.44,0.72
jajuk.csv,0.57,0.11,0.54,0.98,0.2,0.34,0.71,0.73,0.51,0.38,0.67,0.6,0.6,0.27,0.62,0.13,0.65,0.33,0.38,0.74
ktc.csv,0.99,0.0,0.66,0.56,0.3,0.3,0.78,0.72,0.59,0.61,0.56,0.56,0.56,0.38,0.72,0.2,0.84,0.24,0.41,0.57
nativeclient.csv,0.5,0.0,0.42,0.6,0.15,0.34,0.9,0.65,0.39,0.46,0.61,0.56,0.56,0.45,0.45,0.14,0.73,0.26,0.38,0.98
neoengine.csv,0.55,0.07,0.98,0.59,0.32,0.23,0.64,0.68,0.39,0.45,0.75,0.6,0.54,0.12,0.55,0.15,0.55,0.33,0.5,0.63
nicepress.csv,0.7,0.0,0.59,0.7,0.28,0.31,1.0,0.71,0.51,1.0,0.73,0.65,0.46,0.14,0.69,0.25,0.85,0.33,0.5,0.73
omseek.csv,0.54,0.5,0.89,0.53,0.0,0.07,0.66,0.67,0.25,0.44,0.52,0.62,0.5,0.22,0.8,1.0,1.0,0.33,0.41,0.67
rosegarden.csv,0.75,0.0,0.6,0.83,0.41,0.3,0.59,0.79,1.0,0.52,0.66,0.57,0.58,0.33,0.72,0.25,0.81,0.2,0.51,0.74
sigil.csv,0.59,0.11,0.59,0.75,0.2,0.34,0.78,0.7,0.42,0.54,0.7,0.55,0.6,0.36,0.62,0.21,1.0,0.43,0.4,0.79
smarttag.csv,0.36,0.0,0.5,0.5,0.17,0.45,0.6,0.74,0.21,0.52,0.63,0.67,0.63,1.0,0.33,0.05,1.0,0.0,0.54,0.8
sylpheed-claws.csv,0.49,0.09,0.45,0.59,0.21,0.29,0.64,0.71,0.38,0.39,0.56,0.57,0.99,0.41,0.55,0.18,0.81,0.25,0.35,0.73
tango-cs.csv,0.66,0.15,0.59,0.66,0.29,0.36,0.59,0.0,0.45,0.34,0.82,0.65,0.65,0.32,0.58,0.23,0.95,0.15,1.0,0.65
vapor.csv,0.57,0.0,0.35,0.43,0.16,0.96,0.5,0.71,0.36,0.4,0.58,0.0,0.33,0.27,0.5,0.21,0.85,0.38,0.47,0.52
xemeiah.csv,0.66,0.1,0.49,0.76,0.32,0.43,0.95,0.74,0.41,0.61,0.74,0.58,0.55,0.18,1.0,0.23,0.77,0.32,0.4,0.69
zorannt.csv,0.47,0.09,0.61,0.58,1.0,0.2,0.63,0.65,0.57,0.32,0.49,0.59,0.51,0.28,0.53,0.11,0.82,0.3,0.37,0.6
zscreen.csv,0.52,0.07,0.48,0.52,0.18,0.3,1.0,0.72,0.37,0.44,0.58,0.6,0.53,0.3,0.53,0.13,0.7,0.32,0.34,0.73
