,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.0,0.2,0.57,0.08,0.38,0.24,0.19,0.28
apolloplayer.csv,0.34,0.0,0.28,0.22,0.5,0.4,0.26,0.38
k3d.csv,0.12,0.2,0.07,0.19,0.0,0.0,0.03,0.13
kowari.csv,0.08,0.13,0.02,0.14,0.5,0.32,0.0,0.1
redshell.csv,0.96,1.0,0.95,1.0,0.12,0.85,0.94,0.82
rtb-team.csv,0.37,0.39,0.23,0.0,0.38,0.4,0.63,0.39
xreal.csv,0.01,0.04,0.01,0.0,0.0,0.03,0.0,0.0
