,f1,g,recall,precision,pf,wins
emeraldemu.csv,0.27,0.55,0.57,0.6,0.19,6
grafx2.csv,0.6,0.71,0.71,0.53,0.27,12
jahshakafx.csv,0.56,0.68,0.67,0.58,0.24,11
kftpgrabber.csv,0.45,0.42,0.37,0.56,0.09,3
kindb.csv,0.55,0.63,0.71,0.53,0.3,9
maya-work-in-progress.csv,0.54,0.71,0.84,0.38,0.44,8
netatalk.csv,0.5,0.55,0.77,0.37,0.57,2
nullc.csv,0.45,0.52,0.61,0.45,0.25,5
plee-the-bear.csv,0.44,0.52,0.59,0.41,0.43,1
reaper-ecad.csv,0.24,0.17,0.14,0.61,0.03,0
unimrcp.csv,0.58,0.69,0.7,0.5,0.26,10
unladen-swallow.csv,0.42,0.49,0.46,0.53,0.18,4
xmoto.csv,0.53,0.6,0.58,0.46,0.33,7
