,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.19,0.3,0.25,0.62,0.41,0.25,0.09,0.34
cornerstone.csv,0.05,0.08,0.01,0.32,0.0,0.0,0.15,0.11
frogatto.csv,0.49,0.78,0.63,0.6,0.78,0.94,0.3,0.8
novembre.csv,0.19,0.22,0.29,0.45,0.13,0.56,0.18,0.17
ns-3.csv,0.41,0.9,0.54,0.34,0.72,0.66,0.7,0.73
open-beos.csv,0.25,0.62,0.24,0.28,0.57,0.19,0.18,0.46
planeshift.csv,0.53,0.9,0.86,0.64,0.33,0.66,0.97,0.89
sbml.csv,0.67,0.88,0.49,0.64,0.7,0.25,0.45,0.35
