,f1,g,recall,precision,pf,wins
apertium.csv,0.435,0.43,0.41500000000000004,0.585,0.315,7
beast-mcmc.csv,0.61,0.59,0.725,0.55,0.6,14
bigdata.csv,0.425,0.37,0.39,0.58,0.275,6
cuberok.csv,0.495,0.51,0.54,0.51,0.475,8
exist.csv,0.645,0.5,0.85,0.525,0.775,11
icescrum.csv,0.505,0.45499999999999996,0.405,0.635,0.25,12
jbasic.csv,0.535,0.435,0.815,0.44,0.78,5
jrefactory.csv,0.4,0.4,0.48,0.435,0.585,2
jsecurity.csv,0.305,0.255,0.22,0.56,0.20500000000000002,3
libopenmetaverse.csv,0.655,0.065,0.995,0.525,0.985,4
mobicents.csv,0.585,0.61,0.635,0.54,0.585,13
opendvr.csv,0.615,0.5700000000000001,0.665,0.525,0.405,15
power-architect.csv,0.645,0.43,0.915,0.52,0.86,10
sidekar.csv,0.0,0.0,0.0,0.0,0.0,0
wheat.csv,0.505,0.525,0.535,0.47,0.42500000000000004,9
wsmt.csv,0.195,0.135,0.11499999999999999,0.475,0.125,1
