,f1,g,recall,precision,pf,wins
cleartk.csv,0.41500000000000004,0.555,0.68,0.355,0.5549999999999999,12
encog-cs.csv,0.505,0.365,0.795,0.375,0.875,5
extprosys.csv,0.4,0.425,0.7050000000000001,0.375,0.605,8
intact.csv,0.39,0.46499999999999997,0.575,0.38,0.435,10
japano.csv,0.51,0.315,0.85,0.35,0.86,6
lockss.csv,0.265,0.365,0.32,0.515,0.195,7
officefloor.csv,0.275,0.295,0.255,0.36,0.24,2
opennms.csv,0.125,0.195,0.16499999999999998,0.485,0.12,0
primefaces.csv,0.505,0.46499999999999997,0.8200000000000001,0.355,0.8200000000000001,9
rohxel.csv,0.26,0.26,0.225,0.45,0.2,4
roolo.csv,0.525,0.48,0.81,0.38,0.8049999999999999,11
sevenupdate.csv,0.52,0.0,1.0,0.355,1.0,1
web-cat.csv,0.395,0.325,0.29000000000000004,0.345,0.37,3
