,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.93,1.0,1.0,0.0,1.0,1.0,1.0,1.0
chrysalis.csv,0.65,0.75,0.95,0.77,0.65,0.9,0.07,0.83
jahshaka.csv,0.58,0.09,0.79,0.63,0.65,0.57,0.82,0.66
jatlas.csv,0.79,1.0,0.98,0.97,0.0,1.0,1.0,1.0
jedit.csv,0.0,0.42,0.75,0.51,0.72,0.55,0.44,0.47
open-media-library.csv,0.6,0.64,0.05,0.83,0.64,0.59,0.82,0.6
snakeyaml.csv,0.76,0.93,0.71,1.06,0.71,0.07,0.93,0.64
xamj.csv,0.68,0.82,0.81,0.82,0.81,0.61,0.81,0.03
